taz,coord-x,coord-y,area
912,419205,4501505,744622.24
913,419628,4501493,542279.24
914,420233,4501478,1303088.92
915,419941,4500360,513951.22000000003
916,420425,4500253,388498.56
917,420916,4501283,720341.0800000001
918,421774,4501374,1533759.94
919,421031,4500281,687966.2000000001
920,421614,4500073,619169.5800000001
921,422815,4501210,1363791.82
922,422269,4500405,712247.36
923,422543,4499567,1307135.78
924,423346,4500134,1278807.76
925,412660,4499992,2901598.62
926,413739,4500022,1218104.86
927,414518,4499917,1776571.54
928,415764,4500353,914590.36
929,415950,4499527,1177636.26
930,416934,4499977,1137167.6600000001
931,417763,4500015,1497338.2
932,418615,4499955,1290948.34
933,419400,4499753,1108839.6400000001
934,420176,4499388,582747.84
935,420987,4499342,485623.2
936,423314,4513678,84984.06
937,423161,4513259,161874.4
938,423476,4513343,141640.1
939,423073,4512819,226624.16
940,423461,4512833,113312.08
941,423697,4513532,113312.08
942,423945,4513661,56656.04
943,424191,4513663,56656.04
944,423945,4513421,56656.04
945,424188,4513411,56656.04
946,424417,4513415,113312.08
947,423694,4513184,56656.04
948,423945,4513176,56656.04
949,424180,4513173,56656.04
950,423688,4512819,113312.08
951,423946,4512913,56656.04
952,424181,4512933,56656.04
953,424417,4512933,56656.04
954,423939,4512697,56656.04
955,424181,4512690,56656.04
956,424415,4512695,56656.04
957,424424,4513655,56656.04
958,424795,4513648,117358.94
959,425398,4513690,283280.2
960,424671,4513407,56656.04
961,424904,4513409,56656.04
962,425160,4513407,56656.04
963,424673,4513180,56656.04
964,424906,4513173,56656.04
965,425161,4513176,56656.04
966,424668,4512933,56656.04
967,424904,4512933,56656.04
968,425172,4512930,56656.04
969,424670,4512690,56656.04
970,424906,4512687,56656.04
971,425160,4512685,56656.04
972,424671,4512434,56656.04
973,424907,4512434,56656.04
974,425160,4512434,56656.04
975,425383,4513405,56656.04
976,425634,4513405,56656.04
977,425386,4513176,56656.04
978,425634,4513176,56656.04
979,425388,4512926,56656.04
980,425629,4512923,56656.04
981,425388,4512687,56656.04
982,425629,4512692,56656.04
983,423231,4512422,303514.5
984,423386,4511751,331842.52
985,423702,4512450,56656.04
986,423934,4512459,56656.04
987,424172,4512456,56656.04
988,424416,4512450,56656.04
989,423700,4512208,56656.04
990,423935,4512215,56656.04
991,424172,4512209,56656.04
992,424416,4512206,56656.04
993,424664,4512212,56656.04
994,424910,4512208,56656.04
995,423694,4511976,56656.04
996,423935,4511970,56656.04
997,424175,4511964,56656.04
998,424405,4511966,56656.04
999,424648,4511960,56656.04
1000,424901,4511965,56656.04
1001,423687,4511624,117358.94
1002,423935,4511624,113312.08
1003,424173,4511624,113312.08
1004,424426,4511619,113312.08
1005,424649,4511619,113312.08
1006,424892,4511624,113312.08
1007,425389,4512434,56656.04
1008,425622,4512442,56656.04
1009,425168,4512205,56656.04
1010,425373,4512196,56656.04
1011,425622,4512191,56656.04
1012,425142,4511958,56656.04
1013,425368,4511945,56656.04
1014,425624,4511946,56656.04
1015,425145,4511619,113312.08
1016,425383,4511609,113312.08
1017,425610,4511589,113312.08
1018,422371,4517653,841746.88
1019,423190,4516059,1821087
1020,423979,4515370,186155.56
1021,423193,4518039,4123750.3400000003
1022,426390,4517939,14633445.76
1023,425037,4514996,335889.38
1024,427352,4516071,4896700.600000001
1025,429042,4516319,6644944.12
1026,423379,4514035,194249.28
1027,423721,4514022,113312.08
1028,423396,4514641,299467.64
1029,423704,4514624,174014.98
1030,423957,4514585,287327.06
1031,424242,4515559,445154.60000000003
1032,424204,4514633,250905.32
1033,424691,4514607,242811.6
1034,425072,4514483,198296.14
1035,424525,4514041,348029.96
1036,424968,4514023,194249.28
1037,425472,4515000,339936.24
1038,426208,4514875,238764.74000000002
1039,426761,4514911,348029.96
1040,425679,4514490,186155.56
1041,426217,4514489,190202.42
1042,426698,4514479,186155.56
1043,425419,4514142,271139.62
1044,426196,4514091,238764.74000000002
1045,426129,4513706,242811.6
1046,426754,4514126,250905.32
1047,427545,4514319,728434.8
1048,428450,4514056,793184.56
1049,426736,4513701,242811.6
1050,427329,4513708,258999.04
1051,427785,4513711,246858.46000000002
1052,425875,4513393,56656.04
1053,426242,4513394,113312.08
1054,425870,4513167,56656.04
1055,426237,4513164,113312.08
1056,425870,4512918,56656.04
1057,426236,4512914,113312.08
1058,425869,4512689,56656.04
1059,426235,4512666,113312.08
1060,426726,4513315,348029.96
1061,426721,4512907,174014.98
1062,426720,4512674,174014.98
1063,427427,4513299,230671.02000000002
1064,427878,4513246,178061.84
1065,427448,4512851,230671.02000000002
1066,427808,4512814,178061.84
1067,428770,4512965,1578275.4000000001
1068,429654,4513547,1817040.1400000001
1069,430435,4512478,2792333.4
1070,425873,4512440,56656.04
1071,426234,4512442,113312.08
1072,425868,4512202,56656.04
1073,426231,4512199,113312.08
1074,426081,4511948,174014.98
1075,425858,4511619,113312.08
1076,426239,4511673,230671.02000000002
1077,426715,4512432,169968.12
1078,426713,4512194,169968.12
1079,426718,4511827,348029.96
1080,427190,4511822,352076.82
1081,427594,4512419,202343
1082,427555,4512178,178061.84
1083,427672,4511775,343983.10000000003
1084,428254,4511851,594888.42
1085,428945,4511865,570607.26
1086,429468,4511737,275186.48
1087,423749,4511222,202343
1088,424219,4511242,101171.5
1089,423901,4510772,242811.6
1090,424143,4510781,153780.68
1091,424395,4510786,178061.84
1092,424637,4511068,129499.52
1093,424643,4510650,84984.06
1094,424870,4510906,218530.44
1095,425248,4510953,437060.88
1096,425731,4510978,433014.02
1097,426218,4510960,437060.88
1098,426696,4510968,437060.88
1099,427165,4510948,441107.74
1100,427674,4511040,263045.9
1101,427675,4510565,165921.26
1102,428130,4511016,360170.54000000004
1103,428627,4511133,169968.12
1104,428144,4510607,194249.28
1105,428655,4510678,295420.78
1106,429101,4510882,473482.62
1107,429637,4510918,558466.68
1108,430549,4510951,1412354.1400000001
1109,431761,4510885,841746.88
1110,430564,4510138,744622.24
1111,431627,4510132,481576.34
1112,431403,4509584,246858.46000000002
1113,423888,4510073,352076.82
1114,424170,4510100,210436.72
1115,424384,4510021,218530.44
1116,424617,4510019,214483.58000000002
1117,424883,4510012,214483.58000000002
1118,425240,4510010,433014.02
1119,425716,4510010,433014.02
1120,426199,4510003,433014.02
1121,426668,4510017,433014.02
1122,427174,4510005,433014.02
1123,427668,4510017,433014.02
1124,428150,4510013,449201.46
1125,428634,4510010,433014.02
1126,429089,4509961,433014.02
1127,429605,4509956,433014.02
1128,430089,4509926,522044.94
1129,423830,4509115,356123.68
1130,424175,4509185,210436.72
1131,423858,4508477,125452.66
1132,424130,4508474,80937.2
1133,424371,4508991,303514.5
1134,424617,4509040,214483.58000000002
1135,424868,4509048,214483.58000000002
1136,424712,4508508,165921.26
1137,425220,4509040,433014.02
1138,425705,4509048,428967.16000000003
1139,426202,4509074,428967.16000000003
1140,426682,4509037,433014.02
1141,427155,4509147,327795.66000000003
1142,427662,4509190,254952.18000000002
1143,427159,4508748,101171.5
1144,427623,4508798,174014.98
1145,428147,4509072,428967.16000000003
1146,428633,4509072,416826.58
1147,429071,4509111,433014.02
1148,429603,4509104,433014.02
1149,430071,4509062,433014.02
1150,430628,4509103,550372.96
1151,430949,4508391,368264.26
1152,431394,4507920,161874.4
1153,431257,4508951,412779.72000000003
1154,431678,4508138,538232.38
1155,423806,4508174,149733.82
1156,424125,4508261,24281.16
1157,424343,4508234,40468.6
1158,424148,4508087,76890.34
1159,424371,4508032,64749.76
1160,424765,4508107,214483.58000000002
1161,425219,4508467,165921.26
1162,425709,4508460,165921.26
1163,425220,4508085,206389.86000000002
1164,425690,4508101,210436.72
1165,426206,4508461,169968.12
1166,426183,4508078,198296.14
1167,426680,4508460,174014.98
1168,427145,4508461,165921.26
1169,427639,4508508,109265.22
1170,426666,4508119,157827.54
1171,427210,4508124,194249.28
1172,427722,4508183,145686.96
1173,428374,4508344,667731.9
1174,429282,4508296,764856.54
1175,430383,4507829,1918211.6400000001
1176,423849,4507626,258999.04
1177,424121,4507540,145686.96
1178,424368,4507567,153780.68
1179,424602,4507538,149733.82
1180,424852,4507543,149733.82
1181,423819,4506872,234717.88
1182,424121,4506890,165921.26
1183,424363,4506908,169968.12
1184,424717,4506908,335889.38
1185,425226,4507534,299467.64
1186,425697,4507553,307561.36
1187,425201,4506845,360170.54000000004
1188,425650,4506864,420873.44
1189,426167,4507553,311608.22000000003
1190,426148,4507025,214483.58000000002
1191,423811,4506262,198296.14
1192,424121,4506271,169968.12
1193,424336,4506208,178061.84
1194,424733,4506207,348029.96
1195,424085,4505477,275186.48
1196,424327,4505500,157827.54
1197,424762,4505509,275186.48
1198,424020,4504785,408732.86
1199,424350,4504791,182108.7
1200,424641,4504775,408732.86
1201,423839,4504123,186155.56
1202,424194,4504078,186155.56
1203,424645,4504036,453248.32
1204,425204,4506160,303514.5
1205,425643,4506089,267092.76
1206,426184,4506567,169968.12
1207,426124,4506133,283280.2
1208,425166,4505110,659638.18
1209,425642,4505187,692013.06
1210,426144,4505257,671778.76
1211,425169,4504221,174014.98
1212,425636,4504098,315655.08
1213,425152,4503819,190202.42
1214,425620,4503457,327795.66000000003
1215,426107,4503676,663685.04
1216,426062,4502598,497763.78
1217,424018,4503397,283280.2
1218,424317,4503392,165921.26
1219,424653,4503344,311608.22000000003
1220,424117,4502591,469435.76
1221,424672,4502590,404686
1222,424108,4502054,178061.84
1223,424681,4501970,226624.16
1224,424148,4501705,234717.88
1225,424086,4501240,279233.34
1226,424643,4501350,481576.34
1227,425130,4503263,327795.66000000003
1228,425175,4502544,372311.12
1229,425646,4502449,465388.9
1230,425166,4501854,392545.42
1231,426202,4501508,1521619.36
1232,427253,4501238,825559.4400000001
1233,427259,4500518,615122.72
1234,427932,4500531,319701.94
1235,423909,4500014,437060.88
1236,424446,4500192,1165495.68
1237,423798,4499163,352076.82
1238,424411,4499032,817465.72
1239,425281,4501183,376357.98000000004
1240,425003,4500579,210436.72
1241,425515,4500623,582747.84
1242,426188,4500546,481576.34
1243,425178,4499839,453248.32
1244,425851,4499714,623216.4400000001
1245,426281,4500006,481576.34
1246,425115,4498961,647497.6
1247,425777,4499176,372311.12
1248,425787,4498563,801278.28
1249,426475,4498811,683919.34
1250,427275,4499742,914590.36
1251,427155,4498701,1145261.3800000001
1252,428226,4499601,983386.98
1253,428475,4498876,1052183.6
1254,428417,4498291,675825.62
1255,426652,4507607,356123.68
1256,427274,4507571,590841.56
1257,427786,4507612,169968.12
1258,428341,4507516,748669.1
1259,429191,4507498,392545.42
1260,429830,4507353,234717.88
1261,426520,4506805,202343
1262,426771,4506832,198296.14
1263,427128,4506850,380404.84
1264,427591,4506841,380404.84
1265,426595,4506091,291373.92
1266,427349,4506147,562513.54
1267,427889,4506113,157827.54
1268,428294,4506801,647497.6
1269,429132,4506945,449201.46
1270,429728,4506637,433014.02
1271,430135,4506755,343983.10000000003
1272,428366,4506136,485623.2
1273,428915,4506248,372311.12
1274,429345,4506189,315655.08
1275,430081,4506050,376357.98000000004
1276,430721,4506746,651544.46
1277,430777,4505997,465388.9
1278,431803,4506465,2116507.7800000003
1279,433125,4505774,1525666.22
1280,433307,4503973,1942492.8
1281,432800,4502804,1987008.26
1282,426625,4505047,704153.64
1283,427087,4505167,683919.34
1284,427584,4505092,687966.2000000001
1285,428047,4505169,708200.5
1286,428680,4505260,1092652.2
1287,429329,4505101,627263.3
1288,429971,4505377,594888.42
1289,429935,4504660,522044.94
1290,430762,4505448,513951.22000000003
1291,432045,4505448,959105.8200000001
1292,430691,4504751,627263.3
1293,431809,4504762,1270714.04
1294,426580,4503704,700106.78
1295,427084,4503712,679872.48
1296,427546,4503688,683919.34
1297,426591,4502556,428967.16000000003
1298,427297,4502483,890309.2000000001
1299,428049,4503696,679872.48
1300,428506,4503604,623216.4400000001
1301,428356,4502535,1011715
1302,429030,4504070,550372.96
1303,429936,4504101,485623.2
1304,429192,4503424,522044.94
1305,429891,4503294,692013.06
1306,430721,4504092,441107.74
1307,431469,4504092,570607.26
1308,432339,4504002,311608.22000000003
1309,430721,4503397,639403.88
1310,431541,4503419,558466.68
1311,432128,4503411,384451.7
1312,429300,4502483,700106.78
1313,429954,4502452,457295.18
1314,429500,4501736,412779.72000000003
1315,430215,4501692,809372
1316,430771,4502789,594888.42
1317,431103,4502341,967199.54
1318,431038,4501612,424920.3
1319,431652,4501764,566560.4
1320,427521,4501808,238764.74000000002
1321,428210,4501827,793184.56
1322,428934,4501442,683919.34
1323,428735,4500573,1157401.96
1324,428888,4499800,696059.92
1325,429742,4500861,619169.5800000001
1326,431298,4500731,1537806.8
1327,429627,4499822,756762.8200000001
1328,430497,4499631,2302663.34
1329,430424,4498726,926730.9400000001
1330,432056,4499107,1671353.1800000002
1331,400929,4501392,5216402.54
1332,402534,4498867,5135465.34
1333,406663,4500451,3569330.52
1334,405998,4501645,2509053.2
1335,407178,4501941,902449.78
1336,406971,4499505,5782962.94
1337,408072,4500918,2869223.74
1338,408792,4498420,2772099.1
1339,410036,4498199,3476252.74
1340,410070,4499942,797231.42
1341,410973,4500154,2096273.48
1342,411209,4498408,1084558.48
1343,405692,4496242,11537597.860000001
1344,408185,4496839,2622365.2800000003
1345,407736,4494807,2954207.8000000003
1346,409849,4496737,3253675.44
1347,409547,4495359,3031098.14
1348,411332,4496360,1711821.78
1349,411309,4495433,1768477.82
1350,412203,4495165,1598509.7
1351,406917,4492625,6001493.38
1352,409546,4493978,2622365.2800000003
1353,409315,4492437,2581896.68
1354,410855,4493944,1112886.5
1355,410680,4493165,1145261.3800000001
1356,412067,4493784,946965.24
1357,405166,4489976,6046008.84
1358,406986,4491336,4479874.0200000005
1359,407039,4489828,1715868.6400000001
1360,409479,4491513,983386.98
1361,409438,4490795,1027902.4400000001
1362,409369,4490288,918637.22
1363,409300,4489636,1088605.34
1364,409468,4488986,319701.94
1365,411230,4492191,3330565.7800000003
1366,412251,4492264,1335463.8
1367,410943,4490558,2711396.2
1368,410441,4489664,412779.72000000003
1369,411234,4489711,404686
1370,412179,4489827,849840.6
1371,410329,4489022,655591.3200000001
1372,411257,4489083,627263.3
1373,410351,4488321,679872.48
1374,411274,4488235,683919.34
1375,412004,4489022,461342.04000000004
1376,412686,4489022,530138.66
1377,412065,4488264,643450.74
1378,412896,4488252,611075.86
1379,413445,4488237,267092.76
1380,406705,4488335,1974867.6800000002
1381,408114,4489087,1764430.96
1382,408052,4488053,1080511.62
1383,408038,4486971,2897551.7600000002
1384,409440,4488380,1035996.16
1385,409524,4487229,1732056.08
1386,410389,4487516,991480.7000000001
1387,411263,4487314,1388072.98
1388,412087,4487240,1161448.82
1389,412905,4487254,963152.68
1390,413927,4487017,1821087
1391,405275,4484034,2585943.54
1392,406580,4485860,2492865.7600000002
1393,407613,4483272,11319067.42
1394,408505,4485729,2104367.2
1395,410421,4485779,3140363.36
1396,410549,4483914,5528010.76
1397,410616,4482389,3634080.2800000003
1398,412105,4486035,1011715
1399,412842,4485856,902449.78
1400,413581,4486108,805325.14
1401,412122,4484975,607029
1402,412809,4485022,509904.36000000004
1403,414220,4485232,1889883.62
1404,412239.2776,4483863.70321,2594037.2600000002
1405,414022,4483895,2642599.58
1406,412919,4482132,3431737.2800000003
1407,413883.12649,4482467.95157,1258573.46
1408,414894.11661,4482213.08011,1250479.74
1409,408754,4480558,2452397.16
1410,410565,4480628,3318425.2
1411,413084,4480492,5333761.48
1412,412011,4498393,1821087
1413,413012,4498338,1141214.52
1414,414124,4498713,1379979.26
1415,414089,4497926,1384026.12
1416,412404,4496917,1347604.3800000001
1417,413065,4496776,951012.1
1418,413787,4496737,1594462.84
1419,414650,4496749,1011715
1420,415197,4496761,590841.56
1421,415898,4497740,3925454.2
1422,416527,4498437,1157401.96
1423,417101,4498287,902449.78
1424,417216,4496714,1205964.28
1425,417821,4498236,1230245.44
1426,418582,4498236,1299042.06
1427,419405,4498282,1294995.2
1428,417797,4496710,1222151.72
1429,418606,4496651,1299042.06
1430,419375,4496616,1299042.06
1431,420193,4498256,1303088.92
1432,420203,4496608,1290948.34
1433,420996,4498190,1246432.8800000001
1434,421718,4498889,809372
1435,421726,4497764,457295.18
1436,421008,4496628,1307135.78
1437,421800,4496667,1185729.98
1438,422436,4498542,700106.78
1439,422534,4498014,368264.26
1440,423226,4498389,465388.9
1441,422589,4497659,558466.68
1442,422460,4496960,505857.5
1443,422601.30028,4496282.42175,566560.4
1444,422627.32431,4495195.91851,1270714.04
1445,423296,4497456,473482.62
1446,423190,4496546,558466.68
1447,413146,4494882,1104792.78
1448,414213,4495280,2274335.3200000003
1449,414308,4494078,1817040.1400000001
1450,415295,4494311,1315229.5
1451,415966,4494757,2233866.72
1452,416752,4494946,1023855.5800000001
1453,417165,4495113,526091.8
1454,416970,4493672,376357.98000000004
1455,417637,4495195,1294995.2
1456,418546,4495203,1092652.2
1457,417477,4493714,206389.86000000002
1458,417868,4493890,441107.74
1459,418548,4493863,849840.6
1460,419381,4495346,837700.02
1461,420132,4495485,590841.56
1462,419370,4494487,546326.1
1463,420165,4494561,785090.84
1464,419343,4493775,566560.4
1465,420170,4493771,558466.68
1466,420951,4495584,356123.68
1467,420964,4494773,1019808.7200000001
1468,421720,4495133,1230245.44
1469,420937,4493775,574654.12
1470,422031,4493831,1226198.58
1471,423222,4495299,611075.86
1472,423214,4493900,1031949.3
1473,412972,4492634,1893930.48
1474,413789,4492948,1254526.6
1475,414542,4493230,619169.5800000001
1476,414571,4492217,505857.5
1477,414096,4491459,1768477.82
1478,415254,4493267,457295.18
1479,415987,4492999,870074.9
1480,416875,4493050,667731.9
1481,415622,4492298,1319276.36
1482,416906,4492228,594888.42
1483,415693,4491493,1193823.7
1484,416858,4491411,619169.5800000001
1485,417558,4493043,445154.60000000003
1486,417988,4493083,238764.74000000002
1487,418535,4493014,667731.9
1488,417718,4492198,647497.6
1489,418506,4492220,627263.3
1490,417685,4491249,1044089.88
1491,418502,4491201,975293.26
1492,419350,4493034,607029
1493,420145,4493016,643450.74
1494,419333,4492206,687966.2000000001
1495,420142,4492227,651544.46
1496,420920,4492206,651544.46
1497,419362,4491211,979340.12
1498,420132,4491230,975293.26
1499,420942,4491207,955058.9600000001
1500,420935,4493005,659638.18
1501,421853,4492994,918637.22
1502,421732,4492171,744622.24
1503,421775,4491121,987433.8400000001
1504,422603,4490883,1149308.24
1505,422861,4492924,821512.5800000001
1506,422827,4492281,1019808.7200000001
1507,423680,4492972,230671.02000000002
1508,423615,4492046,400639.14
1509,412834,4490627,566560.4
1510,414079,4490736,1031949.3
1511,412943,4490022,331842.52
1512,413383,4490092,113312.08
1513,413140,4489540,263045.9
1514,413361,4489217,416826.58
1515,413780,4488770,234717.88
1516,414035,4488440,218530.44
1517,413779,4489978,360170.54000000004
1518,414483,4490490,238764.74000000002
1519,413752,4489380,169968.12
1520,414124,4489640,433014.02
1521,414621,4489985,356123.68
1522,414147,4488850,198296.14
1523,414517,4489211,513951.22000000003
1524,415427,4490833,522044.94
1525,415132,4490284,319701.94
1526,415132,4489459,627263.3
1527,415884,4489813,1553994.24
1528,416577,4490837,627263.3
1529,416770,4490258,704153.64
1530,416761,4489542,611075.86
1531,414228,4488120,356123.68
1532,414872,4488642,271139.62
1533,415045,4488141,594888.42
1534,415786.16672,4488440.43944,732481.66
1535,416355.37964,4488185.56798,493716.92000000004
1536,417718,4490249,546326.1
1537,417569,4489187,1594462.84
1538,418504,4489740,1578275.4000000001
1539,416955,4488208,526091.8
1540,417635,4488215,538232.38
1541,418426,4488185,772950.26
1542,419294,4489608,1626837.72
1543,420132,4490139,785090.84
1544,420084,4489125,837700.02
1545,420703,4489621,886262.3400000001
1546,421088,4489344,736528.52
1547,419691,4488185,1311182.6400000001
1548,420884,4488138,667731.9
1549,421989,4489836,1748243.52
1550,421840,4488919,837700.02
1551,421768,4488205,732481.66
1552,423131,4491616,356123.68
1553,423262,4490904,651544.46
1554,423648,4490883,428967.16000000003
1555,423174,4489235,1432588.44
1556,423798,4489278,768903.4
1557,415332,4487143,2282429.04
1558,416261,4487253,1258573.46
1559,416966,4487006,1007668.14
1560,417504,4486992,878168.62
1561,418312,4487111,1723962.36
1562,419266,4486951,1205964.28
1563,420020,4487060,1392119.84
1564,420946,4487079,1290948.34
1565,421686,4487065,1371885.54
1566,422588,4487703,1359744.96
1567,423117,4487857,1056230.46
1568,423707,4488021,489670.06
1569,423760,4487020,627263.3
1570,424221,4487471,744622.24
1571,415074,4485555,736528.52
1572,415682.16406,4485705.85168,607029
1573,415703,4484892,687966.2000000001
1574,416228.4974,4485397.65532,918637.22
1575,416957,4485476,1137167.6600000001
1576,417559,4485353,1048136.74
1577,417778,4484237,801278.28
1578,418326,4485700,785090.84
1579,418349,4484924,752715.9600000001
1580,418600,4484189,441107.74
1581,419248,4485769,602982.14
1582,419979,4485686,752715.9600000001
1583,419549,4484938,1230245.44
1584,419650,4484166,1282854.62
1585,420855,4485581,967199.54
1586,421841,4485591,1161448.82
1587,420855,4484331,1052183.6
1588,421770,4484486,1966773.96
1589,422841,4486020,1501385.06
1590,423934,4486020,1343557.52
1591,422755,4484467,1343557.52
1592,423877,4484794,1865602.46
1593,423906,4483898,481576.34
1594,423526.64439,4483285.02303,1290948.34
1595,421782,4482514,938871.52
1596,423311.77906,4482549.52248,2015336.28
1597,415392,4483987,1347604.3800000001
1598,415848.98223,4482964.90251,1562087.96
1599,416773.14071,4482000.74995,1400213.56
1600,415809,4480598,4386796.24
1601,416591,4484165,910543.5
1602,416779,4483185,1108839.6400000001
1603,417614,4483176,1088605.34
1604,417655,4482057,866028.04
1605,418471,4483142,926730.9400000001
1606,419269,4483104,951012.1
1607,420009,4483161,987433.8400000001
1608,420768,4483209,1400213.56
1609,418440,4481948,971246.4
1610,419202,4481914,967199.54
1611,419034,4480907,1274760.9000000001
1612,419860,4482021,623216.4400000001
1613,420467,4481669,894356.06
1614,420349,4480540,1396166.7
1615,421206,4481752,878168.62
1616,422538,4481738,1687540.62
1617,422074,4480802,1764430.96
1618,418199,4480717,1614697.1400000001
1619,417956,4479778,2132695.22
1620,419355,4479747,1278807.76
1621,420271,4478306,3290097.18
1622,420913,4478535,2950160.94
1623,421999.16096,4479773.80834,3500533.9
1624,423826,4498309,392545.42
1625,424361,4498130,449201.46
1626,423778,4497586,331842.52
1627,424293,4497480,570607.26
1628,423704,4496439,772950.26
1629,424344,4496502,558466.68
1630,425044,4497580,813418.86
1631,425784,4497490,878168.62
1632,425071,4496695,453248.32
1633,425763,4496741,530138.66
1634,424924,4496139,360170.54000000004
1635,425676,4496070,598935.28
1636,426495,4497590,477529.48000000004
1637,426915,4497670,299467.64
1638,426465,4496850,404686
1639,427323,4497145,501810.64
1640,426935,4496235,1100745.92
1641,427445,4497840,307561.36
1642,428157,4497851,477529.48000000004
1643,429001,4497856,687966.2000000001
1644,428137,4497024,1201917.42
1645,429071,4496840,683919.34
1646,429254,4496124,473482.62
1647,429807,4497870,882215.48
1648,430607,4497980,1214058
1649,431348,4498233,615122.72
1650,432158,4497768,1133120.8
1651,432906,4497490,914590.36
1652,429846,4496822,890309.2000000001
1653,430604,4496756,1027902.4400000001
1654,430099,4495771,874121.76
1655,431048,4495419,651544.46
1656,431540,4496903,955058.9600000001
1657,431348,4496049,655591.3200000001
1658,432421,4496360,1715868.6400000001
1659,432867,4494641,1549947.3800000001
1660,432916,4492225,1165495.68
1661,423739,4495679,404686
1662,424359,4495652,279233.34
1663,423887,4494904,594888.42
1664,424365,4495061,348029.96
1665,423925,4494125,538232.38
1666,424379,4493982,534185.52
1667,425384,4495559,643450.74
1668,424760,4495013,388498.56
1669,425270,4494970,570607.26
1670,425858,4494863,489670.06
1671,426624,4495455,692013.06
1672,427398,4495344,700106.78
1673,426606,4494525,607029
1674,427443,4494552,607029
1675,428549,4495954,1428541.58
1676,428556,4495228,898402.92
1677,429242,4494703,611075.86
1678,428431,4494525,1044089.88
1679,430007,4495149,505857.5
1680,430649,4494195,2812567.7
1681,432154,4494204,3002770.12
1682,424846,4493925,400639.14
1683,425202,4493921,279233.34
1684,425797,4494312,437060.88
1685,425697,4493732,522044.94
1686,426488,4493839,530138.66
1687,427351,4493872,550372.96
1688,427317,4493050,890309.2000000001
1689,428209,4493732,623216.4400000001
1690,428877,4493679,461342.04000000004
1691,428164,4493020,574654.12
1692,429099,4492895,785090.84
1693,430391,4493073,1849415.02
1694,431468,4492877,1889883.62
1695,424270,4493000,631310.16
1696,424283,4492346,404686
1697,424238,4491747,530138.66
1698,424783,4493077,331842.52
1699,425188,4493037,307561.36
1700,425729,4492998,667731.9
1701,424803,4492140,465388.9
1702,425201,4492221,279233.34
1703,425720,4492214,675825.62
1704,424868,4491176,323748.8
1705,425584,4491538,489670.06
1706,426509,4492976,607029
1707,426866,4492113,1339510.6600000001
1708,426903,4491538,598935.28
1709,427477,4491298,687966.2000000001
1710,428153,4492147,635357.02
1711,428888,4492147,530138.66
1712,429721,4491865,1286901.48
1713,430653,4491697,1177636.26
1714,428366,4491223,1792758.98
1715,429633,4490730,1355698.1
1716,430711,4490790,1618744
1717,432032,4491646,477529.48000000004
1718,432456,4491348,886262.3400000001
1719,424180,4491071,461342.04000000004
1720,424247,4490495,368264.26
1721,424277,4489489,930777.8
1722,424916,4490537,602982.14
1723,425695,4490728,979340.12
1724,426824,4490527,1254526.6
1725,425027,4489750,720341.0800000001
1726,425806,4489711,546326.1
1727,425009,4488967,797231.42
1728,425812,4488930,473482.62
1729,426473,4489679,647497.6
1730,427352,4489735,635357.02
1731,426569,4488900,639403.88
1732,427315,4488908,631310.16
1733,428130,4489748,1007668.14
1734,428142,4488900,619169.5800000001
1735,428973,4489200,1270714.04
1736,430558,4489568,1796805.84
1737,431916,4490097,2375506.8200000003
1738,430287,4488439,2836848.86
1739,424900,4488137,659638.18
1740,425599,4488026,388498.56
1741,426013,4488137,319701.94
1742,424967,4487009,902449.78
1743,425774,4487009,1319276.36
1744,426589,4487935,1068371.04
1745,427327,4487682,1290948.34
1746,427307,4486677,453248.32
1747,428079,4487779,1274760.9000000001
1748,429000,4488296,732481.66
1749,427958,4486529,125452.66
1750,428921,4487247,1744196.6600000001
1751,429820,4487176,1517572.5
1752,424898,4485936,991480.7000000001
1753,426003,4486012,1420447.86
1754,424903,4484679,1068371.04
1755,425860,4484664,1606603.4200000002
1756,427030,4486167,979340.12
1757,428059,4486231,174014.98
1758,428727,4485838,1040043.02
1759,427157,4485356,1023855.5800000001
1760,428015,4485309,1116933.36
1761,428808,4485057,489670.06
1762,427061,4484387,1821087
1763,424740,4483155,1003621.28
1764,425647,4483259,1303088.92
1765,424355,4482194,348029.96
1766,428564,4484034,2132695.22
1767,426819,4483145,659638.18
1768,427204,4482655,2023430
1769,428807,4482270,6673272.140000001
1770,425590,4482521,1080511.62
1771,424689,4482031,339936.24
1772,424279,4481545,493716.92000000004
1773,424886.08081,4480900.84427,7462409.84
1774,415794.2901,4454738.14589,22358901.5
1775,414809.39817,4456524.70571,2258147.88
1776,415834.72743,4456719.89541,3197019.4
1777,414812.95099,4457959.27778,2059851.74
1778,416435.43268,4458803.19236,2792333.4
1779,414629.87893,4458823.5722,1558041.1
1780,416524.89942,4459979.04095,2411928.56
1781,414975.69357,4459992.86019,938871.52
1782,414167.15055,4460004.91355,918637.22
1783,413645.40481,4458703.92846,4293718.46
1784,412147.54981,4456642.99646,2448350.3000000003
1785,411962.72457,4458036.49474,2658787.02
1786,413317.37318,4460112.69007,914590.36
1787,412207.81982,4459693.9024,2610224.7
1788,408636.99002,4456705.94855,2509053.2
1789,407080.55619,4456454.24692,3715017.48
1790,407420.43222,4457685.02653,837700.02
1791,406448.73906,4458244.90047,13508418.68
1792,407447.57037,4458901.94051,1715868.6400000001
1793,408929.54605,4458067.39612,2865176.88
